小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude
暨南大学明湖苑,天河-岗顶-黄埔大道西601号,90585,3.0,0.25,0,0.5,False,False,True,23.131928806055765,113.34471492827844
星海苑,天河-沙河-水荫路120-122号,47600,1.2,0.2,1,0.5,False,False,True,23.15121247802523,113.31748890522992
华南理工大学南秀村小区,天河-五山-六峰山路,61935,1.5,0.44,1,0.5,False,False,True,23.158792036924776,113.3585924907753
员村公安宿舍,天河-员村-百合路33号,53595,2.5,0.22,1,0.8,False,False,True,40.82838390336552,116.4898502468795
嘉怡花苑,天河-龙怡路-龙怡路93-111号,49854,3.0,0.3,1,0.6,False,False,True,23.14965909795426,113.34994091041156
鸿景园,天河-龙口东-龙口东路366-368号,47742,2.5,0.1,1,2.0,False,False,True,23.14522373583136,113.34478912831354
水荫一横路小区,天河-天河北-水荫一横路,24600,2.0,0.2,0,0.9,False,False,True,23.13035783510465,113.36850942427998
东荣文华轩,天河-长兴-长兴路35号,44804,2.9,0.37,1,2.29,False,True,False,23.17432220238991,113.35515674169243
翠屏富通雅苑,天河-东圃-东环路21号,51146,1.8,0.38,1,0.8,False,True,False,23.13035783510465,113.36850942427998
侨源阁,天河-粤垦-侨源大街1号,33800,2.0,0.3,0,1.0,False,True,False,23.15951995678293,113.33593677666839
员村白水塘小区,天河-员村-黄埔大道中,34402,2.6,0.25,0,0.6,False,False,True,40.82838390336552,116.4898502468795
双城国际公寓,天河-珠江新城西-花城大道21-25号,52265,3.5,0.34,1,2.8,True,False,False,23.13035783510465,113.36850942427998
嘉怡苑,天河-天河北-天河北路445号,54215,2.5,0.35,1,1.85,False,False,True,23.13035783510465,113.36850942427998
长兴小区,天河-长兴-长兴路318-1号,36031,1.0,0.3,1,1.1,False,True,False,23.173258143223194,113.36153803454154
华景新城六期东区,天河-天河公园-华景路,54738,3.2,0.3,1,1.2,False,False,True,23.134102943315984,113.37180072583689
天润大厦,天河-科韵路-黄埔大道中259号,34600,3.0,0.2,1,1.5,False,False,True,23.131928806055765,113.35011374439162
泽晖苑,天河-天河公园-华景路62-80号,54423,2.71,0.3,1,1.5,False,False,True,23.14416633820704,113.36662989966207
天河南一路小区,天河-体育中心-天河南一路,50750,2.0,0.4,0,0.6,False,False,True,23.143232385236846,113.33157505426612
天雅阁,天河-天河北-龙口西路558-574号(单号),45400,3.0,0.15,1,0.6,False,False,True,23.151225105030697,113.34339711409572
华翠街小区,天河-员村-华翠街23号,55380,2.0,0.3,1,1.2,True,False,False,40.82838390336552,116.4898502468795
天立大厦,天河-龙口东-五山路137号,52738,2.5,0.2,0,0.9,False,False,True,23.14522373583136,113.34478912831354
天惠大厦,天河-天河北-龙口中路194号,81468,3.5,0.25,1,0.9,True,False,False,23.14507187251794,113.34997100364613
省文化厅大院,天河-沙河-水荫四横路32号-45号,43756,1.2,0.26,1,1.3,False,False,True,23.13035783510465,113.36850942427998
先烈东横路36号大院,天河-沙河-先烈东横路36号,30000,0.5,0.3,1,0.9,True,False,False,23.157150942169103,113.3113173667173
恒业大厦,天河-员村-黄埔大道中156-162号,56333,3.0,0.3,1,1.5,False,True,False,40.82838390336552,116.4898502468795
水荫四横路小区,天河-沙河-广州大道中1275号,30057,2.5,0.16,1,0.5,False,False,True,23.15563069345595,113.317463483184
金达苑,天河-天河北-天润路,42089,2.1,0.35,1,0.8,False,False,True,23.13035783510465,113.36850942427998
华苑大厦,天河-天河北-天河直街1-87号,47700,1.56,0.32,1,1.95,False,False,True,23.13035783510465,113.36850942427998
华景锦苑,天河-天河公园-华景东路,86500,2.96,0.31,1,2.4,False,True,False,23.134102943315984,113.37180072583689
红英小区,天河-粤垦-燕岭路30号,27274,1.5,0.3,1,0.8,False,False,True,23.164589783099245,113.33389402993937
豪名阁,天河-珠江新城西-花城大道6号,48600,2.5,0.3,1,0.8,True,False,False,23.13035783510465,113.36850942427998
建丰大厦,天河-体育西路-天河南二路8号,51901,2.5,0.2,1,1.9,False,False,True,23.136989801523267,113.33665497192338
华景新城二期,天河-天河公园-粤生街62-100号,46000,3.2,0.3,1,1.5,False,False,True,23.143369379817756,113.36816627157528
时代新世界中心,天河-天平架-广园东路2193号,26446,3.6,0.31,1,2.5,True,False,False,23.13035783510465,113.36850942427998
怡侨大厦,天河-天河北-天河北路410号,61000,3.0,0.35,1,1.98,False,False,True,23.13035783510465,113.36850942427998
省政府机关宿舍,天河-天河北-天河北路595号,51000,1.5,0.3,1,1.1,False,False,True,23.147922852885632,113.34500023010831
润德大厦,天河-珠江新城西-华穗路28号,74600,1.5,0.3,1,1.8,True,False,False,23.122525052525067,113.32466232387749
润华大厦,天河-天河北-天润路37-39号,47215,3.0,0.3,1,1.8,False,False,True,23.149258600572345,113.34169284888277
侨林苑(一期),天河-林和-侨林街,68635,2.0,0.4,1,2.3,True,False,False,40.82838390336552,116.4898502468795
聚侨苑,天河-体育西路-广利路49-65号,44600,2.4,0.2,0,0.5,False,False,True,23.13615300378366,113.32536102590291
君华上域,天河-沙河-先烈东路198号,42000,2.5,0.3,1,2.5,False,True,False,23.15590789654661,113.31548550428224
龙苑大厦,天河-岗顶-天河路551-553号,39549,7.97,0.2,1,1.7,False,False,True,40.82838390336552,116.4898502468795
中城苑,天河-长兴-长兴路292-312号,43706,2.5,0.25,1,1.0,False,False,True,23.17326013662906,113.36147218874768
天隆花苑,天河-龙口西-龙口西路573-579号,41544,4.4,0.5,1,1.0,False,False,True,23.14522373583136,113.34478912831354
天盛大厦,天河-体育西路-体育东路35号,37697,2.5,0.3,1,1.4,False,False,True,23.13607025423649,113.33422191145041
远洋明珠,天河-珠江新城西-华利路15-23号,61175,9.46,0.3,1,1.5,False,False,True,23.13035783510465,113.36850942427998
御华苑,天河-天河北-龙口中路150号,57238,7.64,0.25,1,1.5,False,False,True,23.144891679990867,113.34515752340306
龙口小区,天河-龙口西-龙口西路,53606,2.7,0.32,1,0.6,False,False,True,23.13035783510465,113.36850942427998
公园一号,天河-天河公园-天府路11号之一,83000,5.0,0.3,1,2.5,False,True,False,23.132420333021564,113.36774433747739
东河苑小区,天河-天河北-广州大道中1166-1206号,46236,2.0,0.2,1,1.0,False,False,True,23.13035783510465,113.36850942427998
保利中宇广场,天河-天河北-天河北路626号,89436,2.4,0.33,1,2.5,False,True,False,23.14661010359134,113.34831264184471
天河北远洋小区,天河-林和-天河北路397-431号,56922,2.6,0.41,1,0.6,False,False,True,23.148657976840543,113.33581263084695
源泉广场,天河-天河客运站-天源路130-144号,24000,1.8,0.2,1,1.0,False,False,True,23.1800934384835,113.35382176987449
天河公安龙洞宿舍楼,天河-龙洞-龙洞东路230号,27450,2.0,0.32,1,1.0,False,False,True,23.203200693729585,113.37921578866657
穗茵园,天河-科韵路-建华路21-49号,42203,2.5,0.3,1,0.5,False,False,True,23.127386748142946,113.3789125207265
广东邮电职业技术学院宿舍,天河-天河公园-中山大道西,46000,1.6,0.2,1,0.5,False,False,True,23.134102943315984,113.37180072583689
汇景新城维纶特莱,天河-汇景新城-汇景南路,98900,2.5,0.4,0,0.9,False,True,False,23.154915711155226,113.37028717088364
恒康阁,天河-天河北-林和西路121号,45800,2.5,0.41,1,1.5,False,False,True,23.13035783510465,113.36850942427998
泰然楼,天河-员村-黄埔大道中165号-179号,36455,1.5,0.5,1,0.5,False,False,True,40.82838390336552,116.4898502468795
华建大厦,天河-天河公园-天府路233号,71500,1.5,0.3,0,0.9,True,False,False,23.13771651187533,113.36749353057908
兴禺大厦,天河-沙河-禺东西路50号,27802,2.5,0.4,0,0.9,True,False,False,23.13035783510465,113.36850942427998
老干中心大院,天河-长兴-长兴路291-293号,29800,1.5,0.2,1,1.0,False,False,True,23.173564130671316,113.36471408350158
嘉逸花园,天河-东莞庄-伟逸街,32400,3.49,0.42,1,0.55,False,True,False,23.16757947252872,113.35099956345472
东圃法院宿舍,天河-东圃-宦溪西路63-65号,42800,2.6,0.35,0,0.7,False,False,True,23.121678857327563,113.41069825271161
广园东住宅小区,天河-沙河-登峰街,22200,1.2,0.3,0,1.4,False,True,False,23.13035783510465,113.36850942427998
五华大厦,天河-科韵路-科韵路62号,36000,4.0,0.2,1,0.5,False,False,True,23.12726942876498,113.38048195028246
伟诚广场,天河-天河公园-黄埔大道中205号,43144,6.5,0.1,1,1.45,True,False,False,23.12908994461827,113.37152602401203
小城之春(天河),天河-天河公园-粤生街48号,92000,3.5,0.35,1,0.9,False,True,False,23.142205045983324,113.36622943506586
侨明苑,天河-粤垦-燕都路24-30号,26412,1.5,0.18,1,0.6,False,False,True,23.164801014727654,113.33637991077632
龙口东煤气公司宿舍,天河-天河北-龙口东路201号,53182,1.2,0.46,0,0.8,False,False,True,23.145751766872902,113.34654567490716
翠雅苑,天河-沙河-禺东西路34-36号,42837,2.5,0.35,1,1.0,False,False,True,23.13035783510465,113.36850942427998
粤和居,天河-天河公园-华翠街,47000,2.5,0.1,1,0.9,True,False,False,23.129508864952115,113.37179928854808
云山翠苑,天河-沙太南-广州大道北522号,32600,2.7,0.3,1,1.5,True,False,False,23.13035783510465,113.36850942427998
乐雅苑,天河-员村-黄埔大道中280号,38800,2.62,0.2,1,0.89,False,False,True,40.82838390336552,116.4898502468795
嘉华楼,天河-东圃-宦溪西路8-12号,27200,2.6,0.1,1,0.4,False,False,True,23.119253992944277,113.40871901618213
东洲大厦,天河-体育西路-广利路77号,51726,2.5,0.3,1,1.5,False,False,True,23.13642393341558,113.32717820811844
天河直街小区,天河-体育西路-天河直街91号,42400,2.5,0.3,1,0.7,False,False,True,23.142201972095233,113.32458506960364
御晖苑,天河-天河北-合晖街200号,49330,6.75,0.2,1,1.5,False,False,True,23.13035783510465,113.36850942427998
侨林苑(二期),天河-林和-侨林街,71873,2.0,0.4,1,2.1,True,False,False,40.82838390336552,116.4898502468795
凯利广场,天河-黄埔大道西-黄埔大道西874号,43600,2.5,0.3,1,1.2,False,True,False,23.13035783510465,113.36850942427998
康湖山庄,天河-员村-康湖大街65号,35579,2.0,0.15,1,0.5,False,False,True,40.82838390336552,116.4898502468795
龙口中路小区,天河-龙口东-龙口中路,49594,2.6,0.32,1,1.0,False,False,True,23.13035783510465,113.36850942427998
金晖花苑,天河-粤垦-侨源大街12号,35931,2.1,0.41,1,0.6,False,False,True,23.160517340875302,113.3379841047555
龙口西广梅汕宿舍,天河-天河北-龙口西路49号,52701,2.5,0.32,1,1.2,False,False,True,23.13035783510465,113.36850942427998
华景新城第三期西二区,天河-天河公园-华景路53-73号(单号),47600,3.2,0.3,1,0.6,False,False,True,23.143933390581864,113.36506532095586
华景新城四期,天河-天河公园-华景路17-37号,41284,1.67,0.3,1,1.9,False,False,True,23.141846646766986,113.3640535594603
保利108公馆,天河-珠江新城西-华就路6号,154861,3.44,0.35,1,2.1,False,True,False,23.12490341043514,113.33991222770148
青松园,天河-天河北-广州大道中542号,37800,1.0,0.23,1,0.5,False,False,True,23.13035783510465,113.36850942427998
军队离退休干部第三休养所,天河-沙河-水荫四横路102-104号,29645,1.2,0.3,1,0.8,False,False,True,23.13035783510465,113.36850942427998
电视台小区(天河),天河-天河北-天河东路170-174号,44808,3.1,0.25,1,1.3,False,False,True,23.1401959541381,113.34147267420235
安骏大厦,天河-珠江新城东-马场路529号,81405,6.0,0.25,1,1.8,False,False,True,23.128671106047662,113.3495046034255
寺右公馆,天河-珠江新城西-华就路21号,67000,2.5,0.3,0,0.9,False,True,False,23.12490341043514,113.33991222770148
龙口横街17-27号小区,天河-龙口东-龙口横街17-27号,43000,1.5,0.3,0,1.0,False,True,False,23.14522373583136,113.34478912831354
五山路电力宿舍,天河-华师-五山路166-194号,45800,2.5,0.2,1,1.0,False,False,True,23.147664989476603,113.35305398815537
泰然居,天河-天河公园-黄埔大道中179号,37482,1.5,0.2,1,0.5,False,False,True,23.12908994461827,113.37152602401203
棠雅苑,天河-天河公园-中山大道枫叶路10号,35400,1.5,0.28,1,0.9,True,False,False,23.14055984103784,113.37379433525454
祥兴大厦,天河-天河北-合晖街192-198号,43478,3.0,0.35,1,1.5,False,False,True,23.13035783510465,113.36850942427998
农机所研究小区,天河-龙怡路-龙口东310号,48859,2.9,0.35,1,0.9,False,False,True,23.150839482386555,113.34764277542614
龙眼洞林场宿舍,天河-龙洞-龙林街1-12号,37142,3.0,0.15,0,1.0,False,True,False,23.20939780674224,113.37397417601757
锦明街小区,天河-员村-锦明街12-95号,40694,3.0,0.3,1,1.0,False,False,True,40.82838390336552,116.4898502468795
广厦居小区,天河-员村-黄埔大道中239号,42000,2.5,0.32,1,1.15,False,False,True,40.82838390336552,116.4898502468795
华南理工大学南新村小区,天河-五山-五山路381号,59302,2.5,0.36,1,1.5,True,False,False,23.13035783510465,113.36850942427998
华景新城第五期北区,天河-天河公园-华景路,55500,1.67,0.3,1,0.6,False,False,True,23.134102943315984,113.37180072583689
高胜花园,天河-粤垦-东燕街122号,27430,3.2,0.3,1,0.6,False,False,True,23.13035783510465,113.36850942427998
华景新城怡景园,天河-天河公园-华景路162号,57500,3.67,0.35,1,0.8,False,False,True,23.14575741602937,113.3678434205751
宏景台,天河-天河北-信诚南街21号,81522,4.75,0.2,1,2.5,False,True,False,23.13035783510465,113.36850942427998
福颖苑,天河-员村-康湖大街,49609,1.8,0.4,1,1.1,True,False,False,40.82838390336552,116.4898502468795
枫丹雅筑,天河-天河北-龙口西路209号,57353,2.0,0.15,1,1.45,True,False,False,23.144135599777815,113.34185391506065
东莞庄工商局宿舍,天河-东莞庄-东莞庄一横路,48600,1.5,0.3,1,1.0,False,False,True,23.16757947252872,113.35099956345472
电信科研所宿舍,天河-天河公园-中山大道西111号,53922,2.1,0.33,0,0.9,True,False,False,23.142552727189877,113.36543371604537
翠华苑,天河-五山-岳洲路,53500,1.5,0.3,1,0.8,False,False,True,23.13035783510465,113.36850942427998
沙河西街小区,天河-沙河-先烈东路,18600,2.0,0.15,1,0.9,False,False,True,23.13035783510465,113.36850942427998
福泉楼,天河-沙河-先烈东路298-2号,26400,3.8,0.15,1,1.5,False,False,True,23.15590789654661,113.31548550428224
岳洲社区,天河-五山-岳洲路9号,40201,1.5,0.3,0,0.9,False,True,False,23.13035783510465,113.36850942427998
马蹄岗教师楼,天河-燕塘-燕塘路,26600,1.9,0.31,1,0.5,False,False,True,23.167974266300003,113.33426979113408
五山东城花苑,天河-华师-五山路,40200,2.6,0.3,0,0.42,False,False,True,23.141840415895825,113.35643628806042
天顺跃居,天河-员村-黄埔大道中131-135号,48500,2.5,0.37,1,1.35,False,True,False,40.82838390336552,116.4898502468795
天河路小区,天河-体育西路-天河路,59424,1.2,0.3,1,1.0,False,False,True,23.1389613897695,113.33591270208072
石鼓岭公安宿舍,天河-天平架-石鼓岭24号,22400,1.0,0.1,0,1.2,False,False,True,23.168452120514118,113.32579508712519
四航局大院(天河),天河-沙河-先烈东路159号,29554,1.1,0.2,1,1.5,False,False,True,23.15590789654661,113.31548550428224
省政府宿舍,天河-体育中心-广州大道中980号,50634,2.5,0.3,1,1.1,False,False,True,23.143232385236846,113.33157505426612
侨翠苑,天河-沙河-先烈东二横路10号,28665,2.1,0.32,1,1.0,False,False,True,23.13035783510465,113.36850942427998
侨兴苑(天河),天河-岗顶-黄埔大道西433号,40000,0.79,0.13,1,0.6,False,False,True,23.131928806055765,113.3462240815347
先烈东横路40号大院,天河-沙河-先烈东横路40-45号,30167,2.3,0.26,1,0.8,False,False,True,23.13035783510465,113.36850942427998
林和东商住小区,天河-天河北-沾溢直街170-190号,53521,2.8,0.22,1,0.8,False,False,True,23.153945282855364,113.33527032381075
龙吟居,天河-龙洞-天源路1041号,25800,1.1,0.3,1,0.5,False,True,False,23.19100499291849,113.36706979987017
国土资源厅宿舍,天河-员村-翠华街27号,48200,2.7,0.24,0,0.6,False,False,True,40.82838390336552,116.4898502468795
海景中心,天河-天河公园-黄埔大道中144号,40708,4.68,0.15,1,1.0,False,False,True,23.12908994461827,113.37152602401203
广本宿舍,天河-岗顶-石牌东路237-245号,41690,1.5,0.1,1,0.6,False,False,True,23.133399725809845,113.34991252395746
岗顶劳动局宿舍,天河-岗顶-石牌东路117号,34800,2.0,0.2,0,0.9,False,False,True,23.137292964929102,113.34954844073438
河源大厦,天河-林和-林和西横路194号,45800,3.0,0.25,0,0.9,True,False,False,23.151408445691633,113.32544151407659
金园大厦,天河-沙河-广园东路1850-1852号,26512,2.0,0.2,1,1.0,False,False,True,23.160922455929796,113.31254759611281
天麟府臻林,天河-天河公园-金兴一街46-48号,101693,4.4,0.39,1,1.6,False,True,False,23.131781995670515,113.36621955370525
广州体育学院山顶教工宿舍,天河-体育中心-水荫横路19-41号,35000,1.5,0.2,1,1.0,False,False,True,23.143232385236846,113.33157505426612
